241.00	6.0000	2.8784	0.34741	2103.8	3137.8	33.433	9.9165	14.226	1243.1	-0.21868	7.8812
242.50	6.0000	2.8610	0.34953	2118.8	3159.1	33.522	9.9284	14.235	1246.4	-0.22236	7.9130
244.00	6.0000	2.8437	0.35165	2133.8	3180.5	33.609	9.9401	14.244	1249.8	-0.22599	7.9447
245.50	6.0000	2.8266	0.35378	2148.9	3201.8	33.697	9.9515	14.252	1253.1	-0.22956	7.9763
247.00	6.0000	2.8098	0.35590	2164.0	3223.2	33.783	9.9626	14.261	1256.4	-0.23310	8.0079
248.50	6.0000	2.7932	0.35802	2179.1	3244.6	33.870	9.9736	14.269	1259.7	-0.23658	8.0395
250.00	6.0000	2.7767	0.36014	2194.2	3266.0	33.956	9.9843	14.277	1263.0	-0.24002	8.0710
251.50	6.0000	2.7605	0.36226	2209.3	3287.4	34.041	9.9948	14.285	1266.3	-0.24341	8.1024
253.00	6.0000	2.7444	0.36437	2224.4	3308.9	34.126	10.005	14.293	1269.6	-0.24676	8.1338
254.50	6.0000	2.7286	0.36649	2239.5	3330.3	34.211	10.015	14.300	1272.9	-0.25007	8.1651
256.00	6.0000	2.7129	0.36861	2254.7	3351.8	34.295	10.025	14.308	1276.2	-0.25333	8.1964
257.50	6.0000	2.6974	0.37073	2269.9	3373.2	34.378	10.035	14.315	1279.5	-0.25655	8.2277
259.00	6.0000	2.6821	0.37284	2285.0	3394.7	34.461	10.044	14.322	1282.8	-0.25973	8.2589
260.50	6.0000	2.6670	0.37496	2300.2	3416.2	34.544	10.053	14.329	1286.0	-0.26287	8.2900
262.00	6.0000	2.6520	0.37707	2315.4	3437.7	34.627	10.062	14.336	1289.3	-0.26597	8.3211
263.50	6.0000	2.6372	0.37919	2330.6	3459.2	34.708	10.071	14.342	1292.5	-0.26904	8.3521
265.00	6.0000	2.6226	0.38130	2345.9	3480.7	34.790	10.080	14.349	1295.8	-0.27206	8.3831
266.50	6.0000	2.6081	0.38342	2361.1	3502.3	34.871	10.088	14.355	1299.0	-0.27505	8.4141
268.00	6.0000	2.5938	0.38553	2376.4	3523.8	34.951	10.096	14.361	1302.2	-0.27800	8.4450
269.50	6.0000	2.5797	0.38764	2391.6	3545.3	35.032	10.104	14.367	1305.5	-0.28092	8.4758
271.00	6.0000	2.5657	0.38975	2406.9	3566.9	35.111	10.112	14.373	1308.7	-0.28380	8.5066
272.50	6.0000	2.5519	0.39186	2422.2	3588.5	35.191	10.120	14.379	1311.9	-0.28665	8.5374
274.00	6.0000	2.5382	0.39398	2437.5	3610.0	35.270	10.128	14.384	1315.1	-0.28946	8.5681
275.50	6.0000	2.5247	0.39609	2452.8	3631.6	35.348	10.135	14.390	1318.3	-0.29224	8.5987
